"	146",傈林,2017-05-05,9,5.8,17:17
"	146",傈林,2017-05-06,,,
"	146",傈林,2017-05-07,,,
"	146",傈林,2017-05-08,,,
"	146",傈林,2017-05-09,18.1,4.6,15:19
"	146",傈林,2017-05-10,2.6,1.3,7:00
"	146",傈林,2017-05-11,0,0,
"	146",傈林,2017-05-12,0.2,0.2,
"	146",傈林,2017-05-13,0.2,0.2,
"	146",傈林,2017-05-14,,,
"	146",傈林,2017-05-15,,,
"	146",傈林,2017-05-16,,,
"	146",傈林,2017-05-17,,,
"	146",傈林,2017-05-18,,,
"	146",傈林,2017-05-19,,,
"	146",傈林,2017-05-20,,,
"	146",傈林,2017-05-21,,,
"	146",傈林,2017-05-22,,,
"	146",傈林,2017-05-23,,,
"	146",傈林,2017-05-24,2.4,1.8,5:46
"	146",傈林,2017-05-25,,,
"	146",傈林,2017-05-26,,,
"	146",傈林,2017-05-27,,,
"	146",傈林,2017-05-28,,,
"	146",傈林,2017-05-29,,,
"	146",傈林,2017-05-30,,,
"	146",傈林,2017-05-31,19,9.5,18:18
"	146",傈林,2017-06-01,,,
"	146",傈林,2017-06-02,,,
"	146",傈林,2017-06-03,0.2,0.2,
"	146",傈林,2017-06-04,,,
"	146",傈林,2017-06-05,,,
"	146",傈林,2017-06-06,3.1,1.7,16:48
"	146",傈林,2017-06-07,0.9,0.5,12:20
"	146",傈林,2017-06-08,,,
"	146",傈林,2017-06-09,,,
"	146",傈林,2017-06-10,,,
"	146",傈林,2017-06-11,,,
"	146",傈林,2017-06-12,0,0,
"	146",傈林,2017-06-13,,,
"	146",傈林,2017-06-14,,,
"	146",傈林,2017-06-15,,,
"	146",傈林,2017-06-16,,,
"	146",傈林,2017-06-17,,,
"	146",傈林,2017-06-18,,,
"	146",傈林,2017-06-19,,,
"	146",傈林,2017-06-20,,,
"	146",傈林,2017-06-21,,,
"	146",傈林,2017-06-22,,,
"	146",傈林,2017-06-23,,,
"	146",傈林,2017-06-24,3.5,3.2,18:25
"	146",傈林,2017-06-25,,,
"	146",傈林,2017-06-26,66.3,22.8,19:13
"	146",傈林,2017-06-27,24.3,21.8,22:45
"	146",傈林,2017-06-28,1.7,1.6,0:01
"	146",傈林,2017-06-29,0,0,
"	146",傈林,2017-06-30,0,0,
"	146",傈林,2017-07-01,1.8,0.8,1:51
"	146",傈林,2017-07-02,8.3,4.3,13:15
"	146",傈林,2017-07-03,12.7,10.9,1:07
"	146",傈林,2017-07-04,2.3,1.4,11:27
"	146",傈林,2017-07-05,0,0,
"	146",傈林,2017-07-06,2.1,2.1,15:40
"	146",傈林,2017-07-07,1.3,1.3,4:14
"	146",傈林,2017-07-08,37.6,20.1,6:55
"	146",傈林,2017-07-09,16.6,15.3,17:51
"	146",傈林,2017-07-10,12.2,5.9,22:34
"	146",傈林,2017-07-11,3.5,3,0:05
"	146",傈林,2017-07-12,,,
"	146",傈林,2017-07-13,,,
"	146",傈林,2017-07-14,1.9,1.2,15:44
"	146",傈林,2017-07-15,58.5,23.5,4:14
"	146",傈林,2017-07-16,,,
"	146",傈林,2017-07-17,9.5,6.7,14:54
"	146",傈林,2017-07-18,1.3,0.7,8:55
"	146",傈林,2017-07-19,0,0,
"	146",傈林,2017-07-20,,,
"	146",傈林,2017-07-21,,,
"	146",傈林,2017-07-22,,,
"	146",傈林,2017-07-23,0,0,
"	146",傈林,2017-07-24,0.4,0.4,11:17
"	146",傈林,2017-07-25,16.1,10.2,2:58
"	146",傈林,2017-07-26,,,
"	146",傈林,2017-07-27,,,
"	146",傈林,2017-07-28,0,0,
"	146",傈林,2017-07-29,1.9,1,0:10
"	146",傈林,2017-07-30,4.7,4.2,17:18
"	146",傈林,2017-07-31,23.7,9.1,16:22
"	146",傈林,2017-08-01,,,
"	146",傈林,2017-08-02,4.6,4.6,15:54
"	146",傈林,2017-08-03,,,
"	146",傈林,2017-08-04,,,
"	146",傈林,2017-08-05,,,
"	146",傈林,2017-08-06,,,
"	146",傈林,2017-08-07,,,
"	146",傈林,2017-08-08,0,0,
"	146",傈林,2017-08-09,13.1,4.1,4:09
"	146",傈林,2017-08-10,0.8,0.5,2:18
"	146",傈林,2017-08-11,,,
"	146",傈林,2017-08-12,,,
"	146",傈林,2017-08-13,11.7,9.1,23:13
"	146",傈林,2017-08-14,41.8,14.4,0:01
"	146",傈林,2017-08-15,1.6,0.6,23:00
"	146",傈林,2017-08-16,1.3,1,5:47
"	146",傈林,2017-08-17,0,0,
"	146",傈林,2017-08-18,1.2,1.2,12:18
"	146",傈林,2017-08-19,0,0,
"	146",傈林,2017-08-20,2.4,1.4,8:10
"	146",傈林,2017-08-21,72.8,23.7,0:50
"	146",傈林,2017-08-22,9.6,5.4,14:14
"	146",傈林,2017-08-23,2.2,1.7,13:02
"	146",傈林,2017-08-24,79.1,55.7,21:46
"	146",傈林,2017-08-25,0,0,
"	146",傈林,2017-08-26,,,
"	146",傈林,2017-08-27,,,
"	146",傈林,2017-08-28,29.8,28.5,22:49
"	146",傈林,2017-08-29,0.3,0.5,23:53
"	146",傈林,2017-08-30,0,0,
"	146",傈林,2017-08-31,,,
"	146",傈林,2017-09-01,,,
"	146",傈林,2017-09-02,,,
"	146",傈林,2017-09-03,,,
"	146",傈林,2017-09-04,,,
"	146",傈林,2017-09-05,10.5,5.2,10:20
"	146",傈林,2017-09-06,9.3,2.9,6:01
"	146",傈林,2017-09-07,0,0,
"	146",傈林,2017-09-08,,,
"	146",傈林,2017-09-09,,,
"	146",傈林,2017-09-10,0,0,
"	146",傈林,2017-09-11,33,10,5:02
"	146",傈林,2017-09-12,,,
"	146",傈林,2017-09-13,,,
"	146",傈林,2017-09-14,,,
"	146",傈林,2017-09-15,,,
"	146",傈林,2017-09-16,,,
"	146",傈林,2017-09-17,,,
"	146",傈林,2017-09-18,,,
"	146",傈林,2017-09-19,,,
"	146",傈林,2017-09-20,0,0,
"	146",傈林,2017-09-21,,,
"	146",傈林,2017-09-22,,,
"	146",傈林,2017-09-23,,,
"	146",傈林,2017-09-24,,,
"	146",傈林,2017-09-25,,,
"	146",傈林,2017-09-26,,,
"	146",傈林,2017-09-27,39.1,12.3,3:50
"	146",傈林,2017-09-28,,,
"	146",傈林,2017-09-29,,,
"	146",傈林,2017-09-30,,,
"	146",傈林,2017-10-01,13.5,4.5,14:58
"	146",傈林,2017-10-02,2.4,1,7:26
"	146",傈林,2017-10-03,,,
"	146",傈林,2017-10-04,,,
"	146",傈林,2017-10-05,0,0,
"	146",傈林,2017-10-06,1.2,0.9,8:35
"	146",傈林,2017-10-07,,,
"	146",傈林,2017-10-08,,,
"	146",傈林,2017-10-09,,,
"	146",傈林,2017-10-10,,,
"	146",傈林,2017-10-11,5,1.7,8:48
"	146",傈林,2017-10-12,6.1,1.6,14:17
"	146",傈林,2017-10-13,,,
"	146",傈林,2017-10-14,,,
"	146",傈林,2017-10-15,0,0,
"	146",傈林,2017-10-16,,,
"	146",傈林,2017-10-17,,,
"	146",傈林,2017-10-18,0,0,
"	146",傈林,2017-10-19,,,
"	146",傈林,2017-10-20,,,
"	146",傈林,2017-10-21,,,
"	146",傈林,2017-10-22,,,
"	146",傈林,2017-10-23,,,
"	146",傈林,2017-10-24,0,0,
"	146",傈林,2017-10-25,,,
"	146",傈林,2017-10-26,,,
"	146",傈林,2017-10-27,,,
"	146",傈林,2017-10-28,,,
"	146",傈林,2017-10-29,,,
"	146",傈林,2017-10-30,,,
"	146",傈林,2017-10-31,,,
"	146",傈林,2017-11-01,,,
"	146",傈林,2017-11-02,,,
"	146",傈林,2017-11-03,0,,
"	146",傈林,2017-11-04,,,
"	146",傈林,2017-11-05,,,
"	146",傈林,2017-11-06,,,
"	146",傈林,2017-11-07,,,
"	146",傈林,2017-11-08,0,,
"	146",傈林,2017-11-09,,,
"	146",傈林,2017-11-10,0,,
"	146",傈林,2017-11-11,,,
"	146",傈林,2017-11-12,,,
"	146",傈林,2017-11-13,,,
