"	136",안동,2017-11-09,,,
"	136",안동,2017-11-10,0,,
"	136",안동,2017-11-11,,,
"	136",안동,2017-11-12,,,
"	136",안동,2017-11-13,,,
"	136",안동,2017-11-14,,,
"	136",안동,2017-11-15,,,
"	136",안동,2017-11-16,,,
"	136",안동,2017-11-17,0,,
"	136",안동,2017-11-18,0,,
"	136",안동,2017-11-19,,,
"	136",안동,2017-11-20,,,
"	136",안동,2017-11-21,,,
"	136",안동,2017-11-22,0,,
"	136",안동,2017-11-23,,,
"	136",안동,2017-11-24,0.3,,
"	136",안동,2017-11-25,,,
"	136",안동,2017-11-26,0,,
"	136",안동,2017-11-27,,,
"	136",안동,2017-11-28,,,
"	136",안동,2017-11-29,,,
"	136",안동,2017-11-30,,,
"	136",안동,2017-12-01,,,
"	136",안동,2017-12-02,,,
"	136",안동,2017-12-03,,,
"	136",안동,2017-12-04,0,,
"	136",안동,2017-12-05,,,
"	136",안동,2017-12-06,0,,
"	136",안동,2017-12-07,0.6,,
"	136",안동,2017-12-08,,,
"	136",안동,2017-12-09,,,
"	136",안동,2017-12-10,0.1,,
"	136",안동,2017-12-11,,,
"	136",안동,2017-12-12,,,
"	136",안동,2017-12-13,,,
"	136",안동,2017-12-14,,,
"	136",안동,2017-12-15,,,
"	136",안동,2017-12-16,,,
"	136",안동,2017-12-17,,,
"	136",안동,2017-12-18,0,,
"	136",안동,2017-12-19,0,,
"	136",안동,2017-12-20,,,
"	136",안동,2017-12-21,,,
"	136",안동,2017-12-22,,,
"	136",안동,2017-12-23,,,
"	136",안동,2017-12-24,7.9,,
"	136",안동,2017-12-25,,,
"	136",안동,2017-12-26,,,
"	136",안동,2017-12-27,,,
"	136",안동,2017-12-28,,,
"	136",안동,2017-12-29,,,
"	136",안동,2017-12-30,,,
"	136",안동,2017-12-31,0.8,,
"	136",안동,2018-01-01,,,
"	136",안동,2018-01-02,,,
"	136",안동,2018-01-03,,,
"	136",안동,2018-01-04,,,
"	136",안동,2018-01-05,,,
"	136",안동,2018-01-06,,,
"	136",안동,2018-01-07,,,
"	136",안동,2018-01-08,0.5,,
"	136",안동,2018-01-09,0,,
